SUBJECT|SUB_NER|SCALAR_TYPE|TAG|VERB|VCAT|TAG|OBJECT|OBJ_NER|SCALAR_TYPE|TAG|LABEL 
Mediator|TITLE|0|NNP|passes service requirements to|Other|TO|PA.|STATE_OR_PROVINCE|0|NNP
Mediator|TITLE|0|NN|works in|Other|IN|conjunction with its local PA|STATE_OR_PROVINCE|0|NN
participating entities|O|0|NNS|are|IS-A|VBP|able|O|0|JJ
peering arrangement|O|0|NN|is|IS-A|VBZ|Once established|O|0|VBN
rols|O|0|NNS|is redirected to|Other|TO|Web servers of peering CDNs|O|0|NNS
Service Registry|O|0|NNP|encapsulates|Other|VBZ|resource information for CDN|O|0|NN
Service Registry|O|0|NNP|discovering|Other|VBG|local resources|O|0|NNS
Service Registry|O|0|NNP|supplies|Other|VBZ|necessary local resource information|O|0|NN
new peering arrangement|O|0|NN|is|IS-A|VBZ|When established|O|0|VBN
Policy Repository|O|0|NNP|provides set to|Other|TO|mediator administer|O|0|VB
Agent|O|0|NNP|acts as|Other|IN|policy-driven resource discovery module|O|0|NN
service requirements|O|0|NNS|is with|Other|IN|external PAs|O|0|NNS
Peering|O|0|VBG|establish|Other|VB|negotiations with PAs of other peers|O|0|NNS
Content replication|O|0|NN|using|Other|VBG|cooperative pull-based approach|O|0|NN
load information|O|0|NN|disseminating|Other|VBG|it|O|0|PRP
Request assignment|O|0|NN|is|IS-A|VBZ|performed at multiple levels at DNS at gateways to local clusters|O|0|NNS
Web Server|O|0|NN|publishes service information to|Other|TO|SR.|O|0|NNP
Service registry|O|0|NN|registers resources at|Other|IN|CDN provider|O|0|NN
Mediator|TITLE|0|NN|collects resource information from|Other|IN|SR.|O|0|NNP
Mediator|TITLE|0|NN|receives initiation request from|Other|IN|WS|O|0|NN
Malicious requests|O|0|NNS|are|IS-A|VBP|detected|O|0|VBN
Web servers|O|0|NNS|have already replicated|Other|VBN|necessary content|O|0|NN
anticipated user requests|O|0|NNS|are|IS-A|VBP|considered|O|0|VBN
format|O|0|NN|is|IS-A|VBZ|defined|O|0|VBN
Service registry|O|0|NN|sends|Other|VBZ|resource information|O|0|NN
Policy Repository|O|0|NNP|establishing|Other|VBG|negotiated relationships|O|0|NNS
Peering agent|O|0|NN|receives|Other|VBZ|service requirements from mediator|TITLE|0|NN
External Peering agent|O|0|NN|negotiates with|Other|IN|Peering agent of primary CDN|O|0|NN
Peering agent|O|0|NN|receives|Other|VBZ|negotiated policies from local Peering agent|O|0|NN
Local Peering agent|O|0|NN|receives|Other|VBZ|service requirements from mediator|TITLE|0|NN
they|O|0|PRP|are returned|Other|VBN|peering policies exist|O|0|VBP
system|O|0|NN|must allow|Other|VB|member of network|O|0|NN
member|O|0|NN|send|Other|VB|bulk request on all|O|0|DT
member|O|0|NN|do|Other|VB|statistics on messages issued from his system|O|0|NN
system|O|0|NN|must provide reply through|Other|IN|use of standard interface to Members systems|O|0|NNS
system|O|0|NN|must track workflow between|Other|IN|senders|O|0|NNS
system|O|0|NN|must|Other|MD|must able|O|0|JJ
statistics|O|0|NNS|percentage of|Other|IN|unsuccessful transaction|O|0|NN
system|O|0|NN|must provide|Other|VB|management of user rights|O|0|NNS
system|O|0|NN|define type in|Other|IN|driver 's smart card holder like pre-delivery check|O|0|NN
system|O|0|NN|include members through|Other|IN|simple administrative tasks|O|0|NNS
system|O|0|NN|must|Other|MD|must highly automatic|O|0|JJ
system|O|0|NN|must|Other|MD|must such|O|0|JJ
system|O|0|NN|must allow|Other|VB|ask for status of card to corresponding Card Issuing Authority of Member State|O|0|NNP
Member State|O|0|NNP|send card status modification requests to|Other|TO|corresponding Card Issuing Authority of Member State|O|0|NNP
system|O|0|NN|must allow enforcement authorities through|Other|IN|its Card Issuing Authority|O|0|NNP
system|O|0|NN|must allow enforcement authorities through|Other|IN|its Card Issuing Authority|O|0|NNP
system|O|0|NN|must guide users through|Other|IN|interface|O|0|NN
it|O|0|PRP|correct|Other|VB|mistakes|O|0|NNS
system|O|0|NN|is|IS-A|VBZ|designed as robust operational system|O|0|NN
system|O|0|NN|must function reliably still thereafter in|Other|IN|its first operational year|DURATION|0|NN
system|O|0|NN|must give|Other|VB|stable results|O|0|NNS
There will restriction|O|0|NN|is in|Other|IN|time|O|0|NN
system|O|0|NN|establish dialog despite|Other|IN|various technical environments used on their sites|O|0|NNS
system|O|0|NN|will|Other|MD|will designed|O|0|VBN
system|O|0|NN|produce rapidly|Other|RB|results|O|0|NNS
system|O|0|NN|must respond rapidly to|Other|TO|user requests irrespective of background tasks|O|0|NNS
Such high availability|O|0|NN|is also required from|Other|IN|Member States systems|O|0|NNS
system|O|0|NN|support|Other|VB|other types of message structure|O|0|NN
system|O|0|NN|must|Other|MD|must maintainable|O|0|JJ
it|O|0|PRP|can migrate to|Other|TO|upgraded hardware|O|0|NN
system|O|0|NN|must|Other|MD|must able than one proposed by TESTA-II|O|0|NN
name truncation rules|O|0|NNS|matching in case of|Other|IN|misspelling|O|0|NN
its operational lifetime|O|0|NN|be|IS-A|VB|many years|DURATION|0|NNS
generic interface|O|0|NN|is with|Other|IN|Member 's applications|O|0|NNS
system|O|0|NN|must use|Other|VB|network facilities supplied by TESTA-II network|O|0|NN
APAF system|O|0|NN|shall acquire|Other|VB|telemetry data of ASPERA-3 Experiment|MISC|0|NN
APAF system|O|0|NN|shall process ASPERA-3 science data into|Other|IN|IDFS data sets|O|0|NNS
APAF system|O|0|NN|shall process|Other|VB|engineering information necessary for calibration validation into IDFS data sets|O|0|NNS
Intermediate files|O|0|NNS|shall|Other|MD|shall generated|O|0|VBN
ASPERA-3 OA telemetry data|O|0|NNS|shall|Other|MD|shall stored on local SwRI archive|O|0|NN
available ASPERA-3 data|O|0|NNS|can|Other|MD|where can used for science analysis|O|0|NN
web-based displays|O|0|NNS|defined by|Other|IN|ASPERA-3 team|O|0|NN
APAF ground data system|O|0|NN|shall have|Other|VB|built-in error handling|O|0|NN
ASPERA-3 OA IDFS data|O|0|NNS|shall|Other|MD|shall provided to ASPERA-3 Co-I 's|O|0|POS
IDFS data access software|O|0|NN|shall|Other|MD|shall made|O|0|VBN
System|O|0|NNP|runs on|Other|IN|fully relational SQL-based database system|O|0|NN
system|O|0|NN|provides|Other|VBZ|real-time processing|O|0|NN
system|O|0|NN|supports|Other|VBZ|live shelf reading|O|0|NN
patrons|O|0|NNS|can access|Other|VB|only selected fields|O|0|NNS
Record changes|O|0|NNS|are applied in|Other|IN|reasonable way|O|0|NN
it|O|0|PRP|is in|Other|IN|use|O|0|NN
access|O|0|NN|is granted by|Other|IN|use of roles|O|0|NNS
Individual logins|O|0|NNS|allow|Other|VBP|user-level preferences|O|0|NNS
System documentation|O|0|NN|follows|Other|VBZ|standard formats for technical documentation|O|0|NN
Documentation|O|0|NN|is specific to|Other|TO|particular version of software in use at library|O|0|NN
Documentation|O|0|NN|organized by|Other|IN|function|O|0|NN
written guidelines|O|0|NNS|updating|Other|VBG|servers|O|0|NNS
System|O|0|NNP|provides|Other|VBZ|access to configuration files|O|0|NNS
System|O|0|NNP|provides|Other|VBZ|full access to log files|O|0|NNS
Logs|O|0|NNS|set to|Other|TO|specific retention threshold|O|0|NN
access|O|0|NN|root|Other|VB|shell|O|0|NN
System|O|0|NNP|supports|Other|VBZ|creation of custom dashboards|O|0|NNS
System|O|0|NNP|supports|Other|VBZ|record creation|O|0|NN
Administrators|O|0|NNPS|give|Other|VB|access to selected users|O|0|NNS
System|O|0|NNP|supports|Other|VBZ|monitoring of system resources including disk space|O|0|NN
Alert thresholds|O|0|NNS|are|IS-A|VBP|configurable|O|0|JJ
Alerts|O|0|NNS|can|Other|MD|can sent via administrative dashboards|O|0|NNS
Alerts|O|0|NNS|can|Other|MD|can sent to unlimited number of recipients via alert methods|O|0|NNS
record types|O|0|NNS|for locked.provide is|Other|null|list of records in sustained use/locked condition|O|0|NN
System|O|0|NNP|provides|Other|VBZ|dashboard of performance monitoring|O|0|NN
processes|O|0|NNS|is with|Other|IN|ID|STATE_OR_PROVINCE|0|NN
Runaway processes|O|0|NNS|are|IS-A|VBP|identified|O|0|VBN
System status|O|0|NN|is represented by|Other|IN|visual indicators|O|0|NNS
System|O|0|NNP|provides|Other|VBZ|server management console including software shutdown utility|O|0|NN
last software upgrade current software version|O|0|NN|size of|Other|IN|log-files|O|0|NNS
System|O|0|NNP|provides count by|Other|IN|database utilization|O|0|NN
management console|O|0|NN|displaying|Other|VBG|workstations running client software|O|0|NN
circulation dashboard|O|0|NN|holds placed per|Other|IN|hour|DURATION|0|NN
Indicators|O|0|NNPS|can|Other|MD|can limited to single branch|O|0|NN
System|O|0|NNP|provides console with|Other|IN|access to configuration files|O|0|NNS
Read permission|O|0|NN|can|Other|MD|can assigned to users|O|0|NNS
System|O|0|NNP|supports SMTP for|Other|IN|email transport|O|0|NN
System|O|0|NNP|supports|Other|VBZ|restrictions|O|0|NNS
restrictions|O|0|NNS|deleting|Other|VBG|item records|O|0|NNS
restrictions|O|0|NNS|deleting records with|Other|IN|existing holds|O|0|VBZ
staff|O|0|NN|view item records in|Other|IN|staff|O|0|NN
Records|O|0|NNPS|may|Other|MD|may visible to specific workgroups only|O|0|RB
patron|O|0|NN|place hold on|Other|IN|item|O|0|NN
Requesting rules|O|0|NNS|may evaluate|Other|VB|current number of holds|O|0|VBZ
Requesting rules|O|0|NNS|placing|Other|VBG|holds on CD titles|O|0|NNS
patrons|O|0|NNS|place|Other|VB|holds on other titles|O|0|NNS
specific criteria|O|0|NNS|staff with|Other|IN|specific privileges|O|0|NNS
System|O|0|NNP|allows|Other|VBZ|creation of loan rules|O|0|NNS
patron type|O|0|NN|number of|Other|IN|items|O|0|NNS
Loan rules|O|0|NNS|can access|Other|VB|check-out location open/closed schedule|O|0|NN
specific criteria|O|0|NNS|be overridden by|Other|IN|staff with specific privileges|O|0|NNS
System|O|0|NNP|perform|Other|VB|live incremental backups of data|O|0|NNS
System|O|0|NNP|supports|Other|VBZ|use of third-party backup software|O|0|NN
system|O|0|NN|Ideally provides|Other|VBZ|revision control|O|0|NN
System administrative staff|O|0|NN|has|containment|VBZ|full visibility of user privileges|O|0|NNS
System|O|0|NNP|supports|Other|VBZ|secure protocols including SFTP|O|0|NNP
SFTP|O|0|NN|is supported in|Other|IN|active modes configurable per vendor|TITLE|0|NN
MARC bibliographic records|O|0|NNS|can|Other|MD|can imported singly and|O|0|CC
Imported batches|O|0|NNS|can|Other|MD|can maintained as selection lists|O|0|NNS
System|O|0|NNP|supports|Other|VBZ|unlimited number of record sets|O|0|NNS
can basis|O|0|NN|can|Other|MD|can used as limiting scope for queries|O|0|NNS
can basis|O|0|NN|delete records with|Other|IN|ability review prior to deletion|O|0|NN
can basis|O|0|NN|write errors to|Other|TO|log file|O|0|NN
New staff account creation process|O|0|NN|provides templates for|Other|IN|account administrator use|O|0|NN
New staff account creation process|O|0|NN|provides privileges for|Other|IN|account creation|O|0|NN
Patron account creation process|O|0|NN|provides|Other|VBZ|configurable templates for staff use|O|0|NN
Patron account creation process|O|0|NN|provides|Other|VBZ|configurable defaults|O|0|NNS
System|O|0|NNP|supports|Other|VBZ|scheduling of maintenance tasks|O|0|NNS
Jobs|O|0|NNP|can|Other|MD|can scheduled in sequence|O|0|NN
permission|O|0|NN|schedule|Other|VB|data exports|O|0|NNS
System administration staff|O|0|NN|manage|Other|VB|jobs scheduled by other staff|O|0|NN
System|O|0|NNP|supports|Other|VBZ|administrator-programmable macros|O|0|NNS
Shortcut keys|O|0|NNS|may|Other|MD|may assigned to macros to text strings|O|0|NNS
Macros|O|0|NNP|are centrally managed on|Other|IN|server|O|0|NN
Macros|O|0|NNP|can|Other|MD|can imported from|O|0|IN
Macros|O|0|NNP|editting through|Other|IN|centrally managed permissions|O|0|NNS
Staff accounts|O|0|NNS|are independent from|Other|IN|workstations|O|0|NNS
Client software installation|O|0|NN|must|Other|MD|must centrally managed|O|0|VBN
Client software installation|O|0|NN|must|Other|MD|must done|O|0|VBN
specific clients|O|0|NNS|be|IS-A|VB|updated|O|0|VBN
Client software|O|0|NN|can|Other|MD|can managed with VNC|ORGANIZATION|0|NN
client configuration files|O|0|NNS|are|IS-A|VBP|server based|O|0|VBN
client configuration files|O|0|NNS|can|Other|MD|can exported between clients|O|0|NNS
client configuration files|O|0|NNS|can between|Other|IN|can clients|O|0|NNS
appearance|O|0|NN|layout of|Other|IN|reports|O|0|NNS
Ability|O|0|NN|save report to|Other|TO|standard CSV format|O|0|NN
Ability|O|0|NN|save report to|Other|TO|standard Excel format|O|0|NN
Ability|O|0|NN|save report to|Other|TO|customizable formats|O|0|NNS
Staff|O|0|NN|can select|Other|VB|fields to query|O|0|NN
Staff|O|0|NN|can select|Other|VB|values from picklist of possible values|O|0|NNS
Staff|O|0|NN|can select|Other|VB|regular expressions from drop-down menu|O|0|NN
Staff|O|0|NN|can use|Other|VB|full range of Boolean operators|O|0|NNS
Administrators|O|0|NNPS|control|Other|VBP|staff access to tables|O|0|NNS
System administrators|O|0|NNS|can create|Other|VB|report templates|O|0|NNS
System administrators|O|0|NNS|can create|Other|VB|report templates|O|0|NNS
System|O|0|NNP|provides permissions|Other|NNS|allow|O|0|VB
staff|O|0|NN|run|Other|VB|ad hoc reports on specific sets of data|O|0|NNS
current record number|O|0|NN|number of|Other|IN|records|O|0|NNS
Record types|O|0|NNS|include|Other|VBP|patron|O|0|NN
Windows printers|O|0|NNS|are|IS-A|VBP|supported|O|0|VBN
APAF system|O|0|NN|shall acquire|Other|VB|telemetry data of ASPERA-3 Experiment|MISC|0|NN
APAF system|O|0|NN|shall process ASPERA-3 science data into|Other|IN|IDFS data sets|O|0|NNS
APAF system|O|0|NN|shall process|Other|VB|engineering information necessary for calibration validation into IDFS data sets|O|0|NNS
Intermediate files|O|0|NNS|shall|Other|MD|shall generated|O|0|VBN
ASPERA-3 OA telemetry data|O|0|NNS|shall|Other|MD|shall stored on local SwRI archive|O|0|NN
available ASPERA-3 data|O|0|NNS|can|Other|MD|where can used for science analysis|O|0|NN
web-based displays|O|0|NNS|defined by|Other|IN|ASPERA-3 team|O|0|NN
APAF ground data system|O|0|NN|shall have|Other|VB|built-in error handling|O|0|NN
ASPERA-3 OA IDFS data|O|0|NNS|shall|Other|MD|shall provided to ASPERA-3 Co-I 's|O|0|POS
IDFS data access software|O|0|NN|shall|Other|MD|shall made|O|0|VBN
